"id","scene","prompt","response","machine_decision","valid_output","finish_reason","latency_seconds","human_decision","reviewer_id","review_notes"
"2178","casual_chat","自带翻译","是的ww。其实大家可以当死神的同人电影看，我可以大概给大家讲述一下剧情（开始讲述剧情，大家感兴趣还是自己看啦~）其实是要呼吁大家去多关注青少年心理问题，但是呢剧中素质的形象也没有那么坏爸爸啊。里面有个情节就是教女儿游泳，看着就和我霸凌你们一样“怎么会有人不会游泳啊，你怎么不会游泳啊，你在河里面浮几天就会游泳了”我看的时候就有点后怕，对不起嘛各位毛怪不要黑化啊","A","True","stop","0.738906","","",""
"2179","casual_chat","60后","什么？60后？！","A","True","stop","0.475599","","",""
"2180","casual_chat","70后","那你们合着就是在我这边是装嫩哦！你们也没比我小多少嘛！那么多70后的父母啊，那我还以为你们都是八零九零后的家长呢，70后的啊确实有点不好搞呢。","A","True","stop","0.658458","","",""
"2182","casual_chat","聂总呢","聂总是六零后但是差不多到七零了。","A","True","stop","0.643971","","",""
"2183","casual_chat","九零后还在看你直播呢","那你跟我差不多大啊。","A","True","stop","0.86144","","",""
"2184","casual_chat","看标题来的","哦，原来你是来催我读书的啊！那就开始读书！今天图片有点多啊，先处理一下图片~","A","True","stop","0.678851","","",""
"2185","question_answer","下周看什么番？","不告诉你~保持神秘感，女人没有神秘感你就不喜欢了，其实开播的时候说过了只是你们没有听到，那就保持神秘感叭~","A","True","stop","0.515079","","",""
"2186","casual_chat","还没出生。","哇，你这么小都会玩电脑吗？我小时候会玩电脑好多人都夸我，说我长大一定是做电脑专业的！我其实在现实其实还挺受小孩子欢迎的，但是跟小孩子交流和成年人是不一样的，是不能用一套话术的，什么时候出个年龄限制，如果我今天开18+就可以把话说的更清楚全面一些，如果可以出一个这样的限制就好了鸭。","A","True","stop","0.601083","","",""
"2187","casual_chat","可以投你私信","哈，哈，哈，哈，哈","A","True","stop","0.771161","","",""
"2188","question_answer","标题什么意思？","标题就是一句大白话鸭，又不是文言文，这句话是一句歌词（享乐太过也伤身 卷得太猛易致病），初二的时候要投的歌。","A","True","stop","0.549456","","",""
"2189","question_answer","憨憨今年有什么新计划吗？","今年没有计划，但是有长久的计划。最近有好多的新春会的单品，明天后天就不播啦，要去过年去啦。下周播一二三。后面就放假去了，播了一二三就播满了，就不用播啦。","A","True","stop","1.034079","","",""
"2190","casual_chat","憨憨闻过绿茶味道的香水嘛？","没有欸，虽然没有问过这个味道的香水，但是有一个绿茶味的蜡烛。","A","True","stop","0.531763","","",""
"2191","casual_chat","喜欢木香。","以前我觉得我是小女生，喜欢果香和花香，但是我感觉果香好普通，花香有点太艳了，最近闻了一下木香，真的好好闻鸭，有点像爸爸书房的味道。","A","True","stop","0.893353","","",""
"2192","casual_chat","喜欢书香。","你是什么学霸，不过确实有点好闻欸，每次发新书的时候都会闻一下，但是用久了就不喜欢了。你们说为什么没有人用钱香做香水鸭，喷上去就有钱的味道，钱发出味道是汗味潮湿灰尘的味道，新印出来的钱就没有这种味道的。","A","True","stop","0.908858","","",""
"2193","casual_chat","不信，v我50看看。","哈哈，赛博钱香。","A","True","stop","0.702549","","",""
"2194","casual_chat","包个红包。","哈哈，今年不回去老家红包都不用包了。","A","True","stop","0.814301","","",""
"2195","question_answer","不给朋友吗？","为什么要给朋友包实体红包鸭，别人看到了还会犹豫一下要不要收下，感觉是你想攒人家便宜。","A","True","stop","0.924607","","",""
"2198","casual_chat","不要让聂总变成外婆的样子啊。","聂总脾气倒还是很像的，但是我觉得我跟外婆更像一点，隔代遗传真的好可怕鸭！我的爱好行为都跟外婆好像，之前外婆让我学习各种音乐，当时还很反抗，最后也还做了跟音乐有关的事情。在开直播之前我真的脾气很暴了，开了直播之后就好多了会不自觉的规范自己，更稳重一点也能让说的东西更有底气一些。","A","True","stop","0.917026","","",""
"2199","casual_chat","完蛋，现在想的都是自己的。","总之想到自己的，也能把脾气下去叭，总之效果是达到了。","A","True","stop","0.556324","","",""
"2200","question_answer","明天跨年吗？","元旦的时候不就跨年了嘛！","A","True","stop","0.584553","","",""
"2202","casual_chat","憨憨推一下皮卡丘点火器。","你直接搜点火器就好了，就能找到了。","A","True","stop","0.77492","","",""
"2203","question_answer","辉夜第三季什么时候出鸭。","如果出了的话我就会在直播间直接放的，不过要等出完之后再看，我不喜欢一点点看。","A","True","stop","0.675723","","",""
"2204","casual_chat","被核潜艇创死。","哦对！被核潜艇创死……不对不对！核潜艇多深哦，你怎么会能被核潜艇创死。","A","True","stop","0.772663","","",""
"2205","casual_chat","在核潜艇上升的时候创死。","行叭行叭，那就加一个被上升的核潜艇创死。如果真的能这样的话能被人类记住好久，那好像还不错。","A","True","stop","0.514871","","",""
"2206","casual_chat","把金字塔弄成方的。","埃及那边还是蛮有好感的，不想破坏那边的文化。","A","True","stop","0.550486","","",""
"2207","question_answer","清仓版什么时候上鸭","已经卖完啦，上周末就开始卖了，因为没多少份所以已经卖完了，清仓版本来就是给没买过的人卖的，卖的时候发现有些买过还买的，我们会一一核实的，如果发现会退款的哦~","A","True","stop","0.824948","","",""
"2208","question_answer","今天上课吗","对啊上课，你来晚了两个小时","A","True","stop","0.562764","","",""
"2209","casual_chat","这个是Xbox的手柄","Xbox，我去翻一翻！好像有个一样的","A","True","stop","0.511762","","",""
"2210","casual_chat","阿毛是谁呀","阿毛是你爹啊不是不是不是我在说什么hhhh","A","True","stop","0.495285","","",""
"2211","casual_chat","此cs不是彼cs","不是一样的吗？那为什么叫一样的","A","True","stop","0.515171","","",""
"2212","casual_chat","csgo是cs的重置","那不是还是30年前的游戏吗？","A","True","stop","0.515261","","",""
"2213","casual_chat","Apex是v圈指定游戏","哦~但我不是太喜欢这种特别写实的游戏啊，我还是喜欢那种卡通一点的","A","True","stop","0.746013","","",""
"2214","casual_chat","又学到了用不上的知识","等你以后当了主播就能用上了","A","True","stop","0.478294","","",""
"2216","casual_chat","懂了，这就给米哈游充648投资项目。","对对对！我当时上头的时候就是这么安慰自己的！","A","True","stop","0.678986","","",""
"2217","casual_chat","老子给他氪了2w呢？","好好好，氪金了好多进去！话说大家最多都有氪金多少进去呢？我还没有见过现实氪金上万的呢？我的话基本就是5k。","A","True","stop","0.604188","","",""
"2218","casual_chat","人会不知不觉变成喜欢人的样子啊。","但是我也不是奶狗啊，我感觉我在女生中也不是软妹类型啊，我是硬妹！","A","True","stop","0.679641","","",""
"2219","casual_chat","这是声音硬，但是语气是软的。","好像说的对哦，我只是声音硬，但是语气软。","A","True","stop","0.740356","","",""
"2220","question_answer","眼影盘和憨色掉水里先救哪个？","眼影盘呀hh 眼影盘又不会游泳！憨色会游泳啊！我先救起来眼影盘再——","A","True","stop","0.789299","","",""
"2222","casual_chat","铁暗恋","确实哈哈哈","A","True","stop","0.727681","","",""
"2223","question_answer","会有真题吗？","以前在斗鱼的话是有往年真题的，不知道现在的数据还在嘛？总之是有真题的。","A","True","stop","0.895325","","",""
"2224","casual_chat","（上面说古风男的话题）其实是女师傅，男徒儿啊。","原来是这样嘛！你这么一说我突然有兴趣想看看了说不定下次看到就入坑了呢。","A","True","stop","0.684391","","",""
"2225","casual_chat","和谁一起","和聂总一起","A","True","stop","0.530933","","",""
"2226","casual_chat","看着好热","但是我和我妈都是穿的长袖哦","A","True","stop","0.947433","","",""
"2227","question_answer","憨现在在哪？","在贝洛伯格磐岩镇！是不是没有见过这里白天的样子啊！我们现在要去上层区去看贝洛伯格博物馆了！这里黑的好晚的说，要到9点才会天黑。","A","True","stop","0.662819","","",""
"2228","casual_chat","这里是不是快天黑了","没有啊，我这边还是中午呢，刚吃完午饭。刚才已经在展馆里走了一圈了，没什么人还。今天就是在展会里面，因为不晒嘛，今天就是来混时长的。今天纯混时长！今天想吃的店没开，吃了泡面就过来了hh","A","True","stop","0.731508","","",""
"2229","question_answer","有什么有趣的展品","待会带大家去看看嘛，就是一些户外用的产品啊，超市里不会卖的hhh有什么躺椅啊吊床啊什么的，就是那种野人会用的吊床ww，那种，贝爷会用的我以为是很小众的，没想到这么多人做这个。我们是摊位的经销商~摊位的二道贩子hhh该干的活时已经做完了，在这边待机。我们的客户有问题就来找我们，没事的时候就在展馆里转两圈，大概掌握一下客户群体，还有就是看看有没有什么别的二道贩子在卖摊位。了解一下各种信息。就是去巡个逻hh","A","True","stop","0.72634","","",""
"2231","question_answer","中国人多吗","刚才这边都是中国公司，然后摊位前的都是老外。希望他们多谈几单，多噶点洋韭菜！","A","True","stop","1.112881","","",""
"2232","casual_chat","鞋子不错","这个是安踏的","A","True","stop","0.704725","","",""
"2233","casual_chat","憨憨晒了两天是不是黑了","我觉得黑了，这两天暴晒在看看路人的肤色我感觉还好不算太黑","A","True","stop","0.85848","","",""
"2234","casual_chat","回国后会直播嘛？","当然会，和以前一样直播","A","True","stop","0.713824","","",""
"2235","casual_chat","可以让聂总多多出境嘛？感觉聂总好有意思","聂总还是对直播这件事还是很紧张的，每次下播的时候都会问我有没有说错话，有多少人在看什么的，中间把我们叫群友的时候，虽然在我们这边成为一个梗了，但是聂总还在想自己用这个会不会让大家觉得聂总out了啊。","A","True","stop","0.710572","","",""
